Brands,Months,Total Units,vs. Prior Period
High Caliber Organics,06/2020,"23,710.322310000000",-0.05840999521140370
High Caliber Organics,07/2020,"33,952.43409400000",0.4319684755900720
High Caliber Organics,08/2020,"28,991.165630000000",-0.1461240879008650
High Caliber Organics,09/2020,"25,057.835118",-0.13567341728163500
High Caliber Organics,10/2020,"19,951.540453000000",-0.20378036015297900
High Caliber Organics,11/2020,"6,045.235778",-0.697004058797324
High Caliber Organics,12/2020,"36,687.090901000000",5.068760962891260
High Caliber Organics,01/2021,"19,554.285593000000",-0.4669981971106080
High Caliber Organics,02/2021,"30,289.771416000000",0.5490093602214270
High Caliber Organics,03/2021,"31,938.467937000000",0.05443080102377750
High Caliber Organics,04/2021,"20,768.592638000000",-0.34973109295765400
High Caliber Organics,05/2021,"35,480.06438700000",0.7083518852443870
High Caliber Organics,06/2021,"25,186.88596300000",-0.29011160497700300
High Caliber Organics,07/2021,"31,039.913394000000",0.23238392549194800
High Caliber Organics,08/2021,"16,317.600900000000",-0.47430262794630800
High Caliber Organics,09/2021,"14,007.206235",-0.14158911467187600
High Desert Pure,06/2020,109.12034600000000,
High Desert Pure,07/2020,223.12517400000000,1.0447623397381800
High Desert Pure,08/2020,209.32560500000000,-0.06184675961305940
High Desert Pure,09/2020,295.816722,0.41318938024805900
High Desert Pure,10/2020,363.83827200000000,0.22994491163349400
High Desert Pure,11/2020,356.293684,-0.020736103320103700
High Desert Pure,12/2020,361.13037200000000,0.013575003479432900
High Desert Pure,01/2021,265.15601700000000,-0.26576096180578200
High Desert Pure,02/2021,277.461202,0.04640733836336080
High Desert Pure,03/2021,369.53732,0.33185222775759500
High Desert Pure,04/2021,238.58213700000000,-0.35437606951308700
High Desert Pure,05/2021,279.16445900000000,0.1700979063658900
High Desert Pure,06/2021,333.857584,0.19591722096687100
High Desert Pure,07/2021,370.95172700000000,0.11110768416751000
High Desert Pure,08/2021,332.79303000000000,-0.10286701536235200
High Desert Pure,09/2021,222.82795100000000,-0.3304308356458070
High Fidelity,08/2020,"2,794.6048200000000",
High Fidelity,09/2020,"3,566.1533060000000",0.27608500510637500
High Fidelity,10/2020,"3,250.9604980000000",-0.08838453676954740
High Fidelity,11/2020,683.4940420000000,-0.7897562759004650
High Fidelity,12/2020,601.2181620000000,-0.12037541652777100
High Fidelity,01/2021,515.18364,-0.1431003376774240
High Fidelity,02/2021,,-1
High Garden,08/2018,"16,263.70838400000",
High Garden,09/2018,"23,245.018898000000",0.4292569904209610
High Garden,10/2018,"23,722.341356000000",0.020534397502299000
High Garden,11/2018,"36,935.995950000000",0.5570130871866040
High Garden,12/2018,"19,946.466621000000",-0.45997214619577600
High Garden,01/2019,"50,372.80259200000",1.5253997888010200
High Garden,02/2019,"66,813.07834200000",0.32637206794229600
High Garden,03/2019,"25,394.264994000000",-0.619920745695732
High Garden,04/2019,"38,740.30971300000",0.5255534949388490
High Garden,05/2019,"44,830.69370900000",0.157210513832219
High Garden,06/2019,"51,425.987551000000",0.14711558747697700
High Garden,07/2019,"70,510.4653040001",0.3711057125363660
High Garden,08/2019,"105,053.42558500000",0.48989834533172900
High Garden,09/2019,"133,786.50852100000",0.2735092432826170
High Garden,10/2019,"116,474.36538400000",-0.1294012627161320
High Garden,11/2019,"84,518.04837000000",-0.2743635211803430
High Garden,12/2019,"97,890.45207400010",0.15821950414021600
High Garden,01/2020,"89,388.15529600000",-0.08685522027799880
High Garden,02/2020,"110,124.47149900000",0.23198058103261900
High Garden,03/2020,"145,905.11870300000",0.32491095500353800
High Garden,04/2020,"136,875.91224100000",-0.06188409661198760
High Garden,05/2020,"120,387.06366200000",-0.12046567076000800
High Garden,06/2020,"172,333.30505700000",0.4314935493471700
High Garden,07/2020,"154,823.23584100000",-0.10160583417238200
High Garden,08/2020,"182,459.6407170000",0.1785029535513790
High Garden,09/2020,"132,338.56553200000",-0.2746967767120590
High Garden,10/2020,"95,048.51610600000",-0.28177764566280600
High Garden,11/2020,"133,531.4212590000",0.40487644341636300
High Garden,12/2020,"133,922.12690500000",0.002925945386607830
High Garden,01/2021,"123,384.33429400000",-0.07868597112764780
High Garden,02/2021,"133,643.1105830000",0.08314488502693760
High Garden,03/2021,"164,703.33584",0.23241172045086400
High Garden,04/2021,"101,022.63377600000",-0.3866388117716220
High Garden,05/2021,"81,594.45167900000",-0.19231514137790700
High Garden,06/2021,"67,364.40193700000",-0.17439972264269100
High Garden,07/2021,"59,420.594051000000",-0.11792293344234200
High Garden,08/2021,"81,138.58602100010",0.36549604252289700
High Garden,09/2021,"100,498.60713000000",0.23860436887560800
High Grade,05/2021,"1,856.349411",
High Grade,06/2021,,-1
High Grade Farms,02/2020,"1,506.109188",
High Grade Farms,03/2020,,-1
High Grade Farms,10/2020,"8,324.942206",
High Grade Farms,11/2020,"1,657.1243230000000",-0.8009446453807610
High Grade Farms,12/2020,,-1
High Grade Farms,01/2021,"3,248.519036",
High Grade Farms,02/2021,390.059734,-0.8799269052520950
High Grade Farms,03/2021,,-1
High Hemp Herbal Wraps,08/2018,"11,082.344625000000",
High Hemp Herbal Wraps,09/2018,"9,140.527186000000",-0.17521720400388600
High Hemp Herbal Wraps,10/2018,"6,060.214819000000",-0.3369950446313350
High Hemp Herbal Wraps,11/2018,"6,285.793590000000",0.037222900134292800
High Hemp Herbal Wraps,12/2018,"6,237.06771",-0.007751746744836890
High Hemp Herbal Wraps,01/2019,"7,050.407053000000",0.13040412270913100
High Hemp Herbal Wraps,02/2019,"6,881.377153000000",-0.023974488101091400
High Hemp Herbal Wraps,03/2019,"6,339.742835",-0.07871016309051870
High Hemp Herbal Wraps,04/2019,"5,815.189734",-0.08274043831937240
High Hemp Herbal Wraps,05/2019,"7,395.811971000000",0.2718092288130320
High Hemp Herbal Wraps,06/2019,"7,927.327230000000",0.07186705950396610
High Hemp Herbal Wraps,07/2019,"7,822.099167",-0.013274090995232000
High Hemp Herbal Wraps,08/2019,"7,224.684899000000",-0.07637518462056590
High Hemp Herbal Wraps,09/2019,"5,889.977348000000",-0.18474266624205900
High Hemp Herbal Wraps,10/2019,"5,461.831741",-0.07269053541358370
High Hemp Herbal Wraps,11/2019,"4,946.350122",-0.09437889035110060
High Hemp Herbal Wraps,12/2019,"5,085.104653",0.028051902428592500
High Hemp Herbal Wraps,01/2020,"4,990.984463000000",-0.01850899763576600
High Hemp Herbal Wraps,02/2020,"6,927.012211000000",0.38790498394705200
High Hemp Herbal Wraps,03/2020,"7,021.9754410000000",0.013709118319323700
High Hemp Herbal Wraps,04/2020,"6,376.858024",-0.0918712152186236
High Hemp Herbal Wraps,05/2020,"8,533.962406",0.33827072421582900
High Hemp Herbal Wraps,06/2020,"7,068.932032000000",-0.1716705914910030
High Hemp Herbal Wraps,07/2020,"8,678.777094",0.22773525826991500
High Hemp Herbal Wraps,08/2020,"5,576.04587",-0.3575078827805180
High Hemp Herbal Wraps,09/2020,"4,755.500026000000",-0.14715550465871600
High Hemp Herbal Wraps,10/2020,"5,786.540327",0.21681007157248200
High Hemp Herbal Wraps,11/2020,"5,384.657723",-0.06945127507792780
High Hemp Herbal Wraps,12/2020,"4,983.119806000000",-0.07457074110483800
High Hemp Herbal Wraps,01/2021,"4,366.999036000000",-0.12364157274688700
High Hemp Herbal Wraps,02/2021,"3,577.020652",-0.18089731128578100
High Hemp Herbal Wraps,03/2021,"4,981.423343",0.39261799906432300
High Hemp Herbal Wraps,04/2021,"8,002.239156000000",0.6064161997483930
High Hemp Herbal Wraps,05/2021,"7,137.856125",-0.10801764533016900
High Hemp Herbal Wraps,06/2021,"7,048.4766820000000",-0.01252188912675800
High Hemp Herbal Wraps,07/2021,"7,373.06477",0.046050813905494700
High Hemp Herbal Wraps,08/2021,"7,282.817418000000",-0.012240140947521000
High Hemp Herbal Wraps,09/2021,"6,282.654929",-0.1373318087760960
High Kitty,04/2021,709.425714,
High Kitty,05/2021,"2,887.980403",3.0708707705511800
High Kitty,06/2021,"5,318.696693000000",0.8416664765020570
High Kitty,07/2021,"1,608.9472800000000",-0.6974921916270290
High Kitty,08/2021,589.759826,-0.6334498753744130
High Kitty,09/2021,853.4730670000000,0.44715361978555700
High Life Farms,07/2020,611.7238490000000,
High Life Farms,08/2020,,-1
High Life Farms,01/2021,42.931971000000000,
High Life Farms,02/2021,901.1724950000000,19.99070864927210
High Life Farms,03/2021,,-1
High Life Farms,05/2021,"9,094.206305000000",
High Life Farms,06/2021,"5,204.4106440000000",-0.4277223905577540
High Life Farms,07/2021,"15,270.846472",1.9342124433638400
High Life Farms,08/2021,"9,418.095599",-0.3832630289179690
High Life Farms,09/2021,"2,917.259209",-0.6902495649640940
High Noon Collective,05/2019,89.761808,
High Noon Collective,06/2019,87.904384,-0.020692809574424
High Noon Collective,07/2019,85.825095,-0.02365398522103280
High Noon Collective,08/2019,50.225679,-0.414790289483513
High Noon Collective,09/2019,22.376208,-0.5544866999209710
High Noon Collective,10/2019,26.773685,0.19652467477957000
High Noon Collective,11/2019,14.56308,-0.4560674034971280
High Noon Collective,12/2019,,-1
High Noon Collective,01/2020,38.379272,
High Noon Collective,02/2020,,-1
High Power,05/2021,376.9662600000000,
High Power,06/2021,,-1
High Purpose,11/2020,281.766933,
High Purpose,12/2020,"1,424.747216",4.056474160507680
High Purpose,01/2021,153.839564,-0.8920232569873640
High Purpose,02/2021,701.9153760000000,3.5626453803522200
High Purpose,03/2021,286.592262,-0.5916996951495760
High Purpose,04/2021,504.61264500000000,0.7607336690758250
High Purpose,05/2021,129.84393600000000,-0.7426859249632950
High Purpose,06/2021,743.591892,4.7268126252734700
High Purpose,07/2021,225.327114,-0.6969747566854860
High Purpose,08/2021,,-1
High Score,01/2021,"3,906.8092320000000",
High Score,02/2021,,-1
High Season,01/2020,"13,310.4113",
High Season,02/2020,867.2686660000000,-0.9348428349468060
High Season,03/2020,"7,112.812072000000",7.201394044138110
High Season,04/2020,"4,847.609786000000",-0.31846789470469800
High Season,05/2020,"11,088.01961200000",1.2873168636680400
High Season,06/2020,"22,943.251500000000",1.0691929039492000
High Season,07/2020,"7,377.433643000000",-0.6784486434714800
High Season,08/2020,"1,283.2523150000000",-0.8260570847400840
High Season,09/2020,"1,558.541076",0.21452426602479900
High Season,10/2020,"4,374.122209000000",1.8065491993487900
High Season,11/2020,"1,283.2949360000000",-0.7066165793540130
High Season,12/2020,,-1
High Style,02/2019,718.092431,
High Style,03/2019,"1,687.8277350000000",1.3504324264350900
High Style,04/2019,"1,814.613354",0.07511762982138710
High Style,05/2019,"2,496.500285",0.3757753294920370
High Style,06/2019,994.4183440000000,-0.6016750528830800
High Style,07/2019,"1,052.7878320000000",0.05869711510470720
High Style,08/2019,909.6428530000000,-0.13596754697294000
High Style,09/2019,990.147204,0.08850105372069550
High Style,10/2019,"1,028.109504",0.03834005675786370
High Style,11/2019,"1,650.4824000000000",0.6053566216230600
High Style,12/2019,826.37204,-0.4993148427393110
High Style,01/2020,810.7621210000000,-0.018889698881874200
High Style,02/2020,592.3966250000000,-0.26933361875696200
High Style,03/2020,359.6103280000000,-0.3929568251675980
High Style,04/2020,275.3827020000000,-0.2342191517925490
High Style,05/2020,196.20867200000000,-0.28750545849463000
High Style,06/2020,,-1
High Supply,05/2020,"7,259.720869000000",
High Supply,06/2020,"8,863.068456",0.22085526646713300
High Supply,07/2020,"30,139.06191700000",2.4005222984142500
High Supply,08/2020,"48,551.45719700000",0.6109146771291660
High Supply,09/2020,"59,921.438751",0.2341841462732160
High Supply,10/2020,"81,701.34545500000",0.36347436173061700
High Supply,11/2020,"87,907.29727800000",0.07595899172086670
High Supply,12/2020,"150,044.276647",0.706846658844449
High Supply,01/2021,"139,820.42940100000",-0.06813886856912940
High Supply,02/2021,"108,031.36544600000",-0.22735636052032200
High Supply,03/2021,"172,904.90538500000",0.6005065257777150
High Supply,04/2021,"164,418.45260800000",-0.0490816195069983
High Supply,05/2021,"186,265.521289",0.13287479801970300
High Supply,06/2021,"172,188.46209400000",-0.07557522775865100
High Supply,07/2021,"149,404.16320600000",-0.13232186762642500
High Supply,08/2021,"134,935.9063250000",-0.09683971698332770
High Supply,09/2021,"131,170.61007400000",-0.027904331423329000
High Tide Organics,07/2020,"2,464.4989700000000",
High Tide Organics,08/2020,,-1
High Tide Organics,09/2020,410.91478400000000,
High Tide Organics,10/2020,,-1
High Totem,04/2020,"11,963.848498",
High Totem,05/2020,"10,581.890424",-0.11551116467506400
High Totem,06/2020,"22,737.494009000000",1.1487175823925400
High Totem,07/2020,"12,253.510850000000",-0.461087890989667
High Totem,08/2020,"17,061.763775",0.39239798159561700
High Totem,09/2020,"41,292.113826000000",1.4201550537526400
High Totem,10/2020,"27,383.415929000000",-0.33683666463794000
High Totem,11/2020,"21,603.493019",-0.21107384575343800
High Totem,12/2020,"35,939.86256900000",0.6636134970114020
High Totem,01/2021,"42,617.953109",0.1858129125335110
High Totem,02/2021,"27,422.159967",-0.35655849315745200
High Totem,03/2021,"48,178.12688700000",0.7569048880532340
High Totem,04/2021,"35,557.55385900000",-0.26195649028865500
High Totem,05/2021,"30,877.62046100000",-0.13161572971408000
High Totem,06/2021,"32,712.077777000000",0.059410579203051500
High Totem,07/2021,"27,359.659092000000",-0.1636220946125080
High Totem,08/2021,"28,908.446249000000",0.05660842307252570
High Totem,09/2021,"21,531.485390000000",-0.25518358183138900
High Voltage (CA),08/2020,69.055872,
High Voltage (CA),09/2020,121.597232,0.7608528931471610
High Voltage (CA),10/2020,,-1
High Voltage (CA),11/2020,"1,283.2949360000000",
High Voltage (CA),12/2020,"7,902.523321000000",5.157994627199250
High Voltage (CA),01/2021,"2,284.696319",-0.7108902781813130
High Voltage (CA),02/2021,,-1
High Voltage (CA),04/2021,107.551418,
High Voltage (CA),05/2021,114.765283,0.06707363914067590
High Voltage (CA),06/2021,139.822484,0.21833432850943300
High Voltage (CA),07/2021,,-1
High Voltage Farms,02/2020,"2,106.562401",
High Voltage Farms,03/2020,"4,184.556544",0.9864384468333630
High Voltage Farms,04/2020,"9,286.516673000000",1.2192355570664700
High Voltage Farms,05/2020,"2,637.6688520000000",-0.7159678978804970
High Voltage Farms,06/2020,,-1
Higher Edibles,04/2020,389.03270600000000,
Higher Edibles,05/2020,"1,105.9034240000000",1.8427003872522700
Higher Edibles,06/2020,"1,239.7104",0.12099336442600600
Higher Edibles,07/2020,"1,755.9555090000000",0.4164239559497130
Higher Edibles,08/2020,"2,300.423736",0.31006948878224700
Higher Edibles,09/2020,"1,782.0284000000000",-0.2253477600180700
Higher Edibles,10/2020,"1,777.8690090000000",-0.0023340767184177500
Higher Edibles,11/2020,"1,721.2890790000000",-0.03182457746525810
Higher Edibles,12/2020,"1,778.487190000000",0.03322981113273110
Higher Edibles,01/2021,"1,800.2805800000000",0.012253892028313600
Higher Edibles,02/2021,"1,646.513212",-0.08541300156667790
Higher Edibles,03/2021,"2,027.7356240000000",0.23153316306337600
Higher Edibles,04/2021,"2,782.975689",0.37245489799611200
Higher Edibles,05/2021,"1,746.8616580000000",-0.3723043773236500
Higher Edibles,06/2021,"1,806.8079560000000",0.03431656864495730
Higher Edibles,07/2021,"2,516.4275840000000",0.39274767727445200
Higher Edibles,08/2021,"1,538.851823000000",-0.3884776050046670
Higher Edibles,09/2021,952.7366299999990,-0.3808782523695930
Higher Standards,03/2020,51.372904000000000,
Higher Standards,04/2020,,-1
Higher Standards,05/2021,50.26216800000000,
Higher Standards,06/2021,,-1
Higher Veda,03/2019,56.92505,
Higher Veda,04/2019,78.651972,0.38167594055692500
Higher Veda,05/2019,168.30339000000000,1.1398495895309500
Higher Veda,06/2019,,-1
Higher Veda,07/2019,85.82509500000000,
Higher Veda,08/2019,,-1
Higher Veda,09/2019,240.544236,
Higher Veda,10/2019,,-1
Higher Veda,11/2019,58.25232,
Higher Veda,12/2019,38.888096,-0.33241979031908100
Higher Veda,01/2020,38.379272,-0.013084312484725300
Higher Veda,02/2020,52.130903000000000,0.3583088027308070
Higher Veda,03/2020,60.713432,0.16463419020384100
Higher Veda,04/2020,201.073084,2.3118385401108600
Higher Veda,05/2020,17.837152,-0.9112902053066440
Higher Veda,06/2020,,-1
Higher Vibrations,11/2020,"1,422.3849730000000",
Higher Vibrations,12/2020,"1,511.6342270000000",0.06274620141111510
Higher Vibrations,01/2021,510.072685,-0.6625687114717600
Higher Vibrations,02/2021,518.7986550000000,0.017107306971358100
Higher Vibrations,03/2021,562.3394000000000,0.0839260946040811
Higher Vibrations,04/2021,860.4113440000000,0.5300570153896390
Higher Vibrations,05/2021,"1,298.4393400000000",0.5090913771122930
Higher Vibrations,06/2021,"4,607.025351",2.548125206218720
Higher Vibrations,07/2021,404.36504600000000,-0.912228604100859
Higher Vibrations,08/2021,926.7654000000010,1.2919028466174600
Higher Vibrations,09/2021,731.6744919999990,-0.21050732796023800
Highest Health Collective,04/2020,"1,600.716591",
Highest Health Collective,05/2020,,-1
Highest Health Collective,08/2020,"8,312.600592",
Highest Health Collective,09/2020,"6,285.318992000000",-0.24388054948183600
Highest Health Collective,10/2020,"6,543.041771",0.04100392984477470
Highest Health Collective,11/2020,"3,947.526814000000",-0.3966832320257860
Highest Health Collective,12/2020,"2,295.0154850000000",-0.41861940573508600
Highest Health Collective,01/2021,"1,439.2431680000000",-0.3728830252315270
Highest Health Collective,02/2021,338.17986400000000,-0.765029376884282
Highest Health Collective,03/2021,236.98589000000000,-0.29923122211676100
Highest Health Collective,04/2021,,-1
Highland Oil Company,04/2020,240.41347,
Highland Oil Company,05/2020,"1,714.8191930000000",6.132791656806930
Highland Oil Company,06/2020,"4,247.299492",1.4768205938782000
